# qr_emit_manifest_v1	kind	fields
meta	manifest_schema	qr_emit_manifest_v1
meta	build_id	campaign_synth_v1
meta	session_ordinal	139
meta	side	LONG
meta	leaf_count	39
meta	total_leaf_bytes	13027352
meta	signal	xor
source	synthetic	0000000000000000000000000000000000000000000000000000000000000000	synthetic://campaign/synth
census	synthetic	0000000000000000000000000000000000000000000000000000000000000000	synthetic://campaign/census
leaf	features/bins_index_option_print.npy	<i4	512,120,2	512	f12453a254967a5139e8544bd9864a2bc87b178fe44182e2d3c7c313a0a68fe3
leaf	features/bins_index_stock_nbbo.npy	<i4	512,120,2	512	3a05f7fdfb0ce76fd4798ae16fc41690267f8ebc5f2e24ac1a864e4f416f285f
leaf	features/bins_index_stock_print.npy	<i4	512,120,2	512	7757bcb533a4a9bc0a5de9fa890a92fefb5e3bf15746483acc652420e626fb61
leaf	features/candset.npy	<f4	512,8,24	512	e06f11916019280ce2a957f6eaa4a75ebbc258bcdda34759d869ea919520ce55
leaf	features/candset_len.npy	<i4	512	512	a0d2da6c2b35630a6f58586fb34b7065cdd31c8006fd0fb59c2e7ff78082d26d
leaf	features/direct_raw.npy	<f4	512,3,60	512	259ab9621ca77d66162086aad8dccf2e3e09eb5ec4eddf107ab3478c64f2b524
leaf	features/group_ts_option_print.npy	<i8	350	350	a598552aefc268763a450f8be898de6016f71fb0a980e97baa0edaa9b6e839fc
leaf	features/group_ts_stock_nbbo.npy	<i8	28000	28000	7a5139988427dd4565e0aa3a7213dabe5da0884d70b24a25604420a0c4811e5b
leaf	features/group_ts_stock_print.npy	<i8	900	900	e3ff20f980a8941adc5df97b709f6f1a1372b808186923e43749e42fbd13d1fc
leaf	features/groups_option_print.npy	<f4	350,89	350	47b1a6ac82039464f3b0bac6e332c77523afc9acb3cd8a1b53ca5db8aa47a785
leaf	features/groups_stock_nbbo.npy	<f4	28000,65	28000	4297f59fd3ad949bdc78f14741fc7ef9bb9c258e76d8996f98080e39dcf4bd46
leaf	features/groups_stock_print.npy	<f4	900,69	900	c11a8364839cee28dc8ad6cd9bcd40220eb5d135ea5fc244a3f757ccf4d0afe6
leaf	features/jsa_mod.npy	<i4	512,192	512	e8d10439e9f5b38689ddcb4b3ef49d65716cc1cef16a52d7d2c6a25fed07dbc2
leaf	features/jsa_phase.npy	|u1	512,192	512	269d8666572ed30c0ff35caddaabf4f471bb08b9880d06ad526e3673f5f42f96
leaf	features/jsa_slot.npy	<i4	512,192	512	62a508e144e4ce3de20d77a37ee1a0a0d3e30c9e81a14031a189cb080a1fbbdf
leaf	features/jsa_ts_us.npy	<i8	512,192	512	393d0db420d76532ba5c145c32ad67c3c76843ae328bdc89fee4b96f3bc091d1
leaf	features/keys.npy	<i8	512,4	512	fd86540a900cc5c0f8e9fe6fd123fac1d4a1c30fe024416b33e82badcec2548d
leaf	features/locclock.npy	<f4	512,32	512	325d9aaa0d804ea3e6c0ae41557d215e76987011db1047bab8e44016c3c2021b
leaf	features/micro_ckpt_option_print.npy	<i4	512,6	512	33f042b142b8871b75eaec9270853cc1ffb77ea4dbfb47ddcd6b889826d6e10d
leaf	features/micro_ckpt_stock_nbbo.npy	<i4	512,6	512	33f042b142b8871b75eaec9270853cc1ffb77ea4dbfb47ddcd6b889826d6e10d
leaf	features/micro_ckpt_stock_print.npy	<i4	512,6	512	33f042b142b8871b75eaec9270853cc1ffb77ea4dbfb47ddcd6b889826d6e10d
leaf	features/micro_phase_option_print.npy	|u1	512,128	512	a1fdda04c3ed04d006ebb16f69a25d291da41c62890f19af1f1a3b7533cc1e18
leaf	features/micro_phase_stock_nbbo.npy	|u1	512,128	512	420848457a241ee4db7e497d1361ee6fe176080e397d87f2b2cc0600e94a6ed7
leaf	features/micro_phase_stock_print.npy	|u1	512,128	512	f7107769c0635a610ebf63a666f9ef4f05d54f4fabb384ea9e830b2f63d34833
