# qr_emit_manifest_v1	kind	fields
meta	manifest_schema	qr_emit_manifest_v1
meta	build_id	campaign_synth_v1
meta	session_ordinal	144
meta	side	LONG
meta	leaf_count	39
meta	total_leaf_bytes	13027352
meta	signal	xor
source	synthetic	0000000000000000000000000000000000000000000000000000000000000000	synthetic://campaign/synth
census	synthetic	0000000000000000000000000000000000000000000000000000000000000000	synthetic://campaign/census
leaf	features/bins_index_option_print.npy	<i4	512,120,2	512	f12453a254967a5139e8544bd9864a2bc87b178fe44182e2d3c7c313a0a68fe3
leaf	features/bins_index_stock_nbbo.npy	<i4	512,120,2	512	3a05f7fdfb0ce76fd4798ae16fc41690267f8ebc5f2e24ac1a864e4f416f285f
leaf	features/bins_index_stock_print.npy	<i4	512,120,2	512	7757bcb533a4a9bc0a5de9fa890a92fefb5e3bf15746483acc652420e626fb61
leaf	features/candset.npy	<f4	512,8,24	512	055f4de63b6ec7325f44c439f9f38dc867536eb83f61e17d8934c321ec829edd
leaf	features/candset_len.npy	<i4	512	512	af37d0e2c1a0045b2eb4e57d12508257233cc1f9bc2a59fe9ea8ce49c1b3fb13
leaf	features/direct_raw.npy	<f4	512,3,60	512	382b00b94ff254521adeac1c2fb802fb04813703eda90ff5b06b94e8ef4e0ff0
leaf	features/group_ts_option_print.npy	<i8	350	350	8367b2fc2aa9d3e32a0552c14657a8a66a9e61fb49190fca0417ff7bdd99c6fe
leaf	features/group_ts_stock_nbbo.npy	<i8	28000	28000	30e3a7d46261cbd9a8b4f685657e5f46e102fea65ea4a022dbec36249650f037
leaf	features/group_ts_stock_print.npy	<i8	900	900	eebf4b9c26fd132a00ce323bee3e24585d961c858c0ea3d940c58a23b684b27f
leaf	features/groups_option_print.npy	<f4	350,89	350	685123bda70b231071be4e92620b8c414483bd0c3d35267636b51ae657cc7a11
leaf	features/groups_stock_nbbo.npy	<f4	28000,65	28000	48c0fc96ab7b05184851c4cc0a3e1cc6a8198e94ed4b17b5bf86c8007e7cd4a8
leaf	features/groups_stock_print.npy	<f4	900,69	900	e4dc5ef57a7cb3ffc814bd92f022067ab8127929cb4c8f5e2b79d7e6561f81b6
leaf	features/jsa_mod.npy	<i4	512,192	512	e8d10439e9f5b38689ddcb4b3ef49d65716cc1cef16a52d7d2c6a25fed07dbc2
leaf	features/jsa_phase.npy	|u1	512,192	512	269d8666572ed30c0ff35caddaabf4f471bb08b9880d06ad526e3673f5f42f96
leaf	features/jsa_slot.npy	<i4	512,192	512	62a508e144e4ce3de20d77a37ee1a0a0d3e30c9e81a14031a189cb080a1fbbdf
leaf	features/jsa_ts_us.npy	<i8	512,192	512	4d5688db890dd9b5ec46d0d3c22bfe5e101a72fee1f675c4657edf5d828d9d5b
leaf	features/keys.npy	<i8	512,4	512	5e21ef33a1ec8ec0fa10f36bfaef149c9990ace3644503ebc1a66dd88e5f6393
leaf	features/locclock.npy	<f4	512,32	512	206f22d221b7bda73f04d6598ad09e8abd6ab41a9e906c4068d21bf6cb34365b
leaf	features/micro_ckpt_option_print.npy	<i4	512,6	512	33f042b142b8871b75eaec9270853cc1ffb77ea4dbfb47ddcd6b889826d6e10d
leaf	features/micro_ckpt_stock_nbbo.npy	<i4	512,6	512	33f042b142b8871b75eaec9270853cc1ffb77ea4dbfb47ddcd6b889826d6e10d
leaf	features/micro_ckpt_stock_print.npy	<i4	512,6	512	33f042b142b8871b75eaec9270853cc1ffb77ea4dbfb47ddcd6b889826d6e10d
leaf	features/micro_phase_option_print.npy	|u1	512,128	512	cb231446c7c7a378d2ce7a396227520b5433ce9b7454db9f705571923145ff9a
leaf	features/micro_phase_stock_nbbo.npy	|u1	512,128	512	6579cafddffbee6e8d7452e8369a9a7cfc23c120b1032f5df2ff02cff331e051
leaf	features/micro_phase_stock_print.npy	|u1	512,128	512	d622b27e925f8ef46860c5cb9ffb3b5241f744b09e65d1956b3561a61baf32de
