# qr_emit_manifest_v1	kind	fields
meta	manifest_schema	qr_emit_manifest_v1
meta	build_id	campaign_synth_v1
meta	session_ordinal	146
meta	side	LONG
meta	leaf_count	39
meta	total_leaf_bytes	13027352
meta	signal	xor
source	synthetic	0000000000000000000000000000000000000000000000000000000000000000	synthetic://campaign/synth
census	synthetic	0000000000000000000000000000000000000000000000000000000000000000	synthetic://campaign/census
leaf	features/bins_index_option_print.npy	<i4	512,120,2	512	f12453a254967a5139e8544bd9864a2bc87b178fe44182e2d3c7c313a0a68fe3
leaf	features/bins_index_stock_nbbo.npy	<i4	512,120,2	512	3a05f7fdfb0ce76fd4798ae16fc41690267f8ebc5f2e24ac1a864e4f416f285f
leaf	features/bins_index_stock_print.npy	<i4	512,120,2	512	7757bcb533a4a9bc0a5de9fa890a92fefb5e3bf15746483acc652420e626fb61
leaf	features/candset.npy	<f4	512,8,24	512	3945e683c1fc770de082c2aadb7f2b1aeaf9fb28700824993ebdeb80560d38df
leaf	features/candset_len.npy	<i4	512	512	bf70041c47666876462363bb46f3bfbfcc162a2c59316c6b8ffdf593bb8705d9
leaf	features/direct_raw.npy	<f4	512,3,60	512	532b02ae9852d5efe0712c3b8f8b3d1826c85d355b4738beb340525399d7ca79
leaf	features/group_ts_option_print.npy	<i8	350	350	5e95cd46a1f6ba7869165d12670241f5c9a5d81a1c420e90d8550c506e8aa4ce
leaf	features/group_ts_stock_nbbo.npy	<i8	28000	28000	6f07175583e5564d7b5404306ea754ee92689fd846516859c2c374288cf99d1a
leaf	features/group_ts_stock_print.npy	<i8	900	900	02d3b298327aa22ee19e2d2f9ac22ce3091fa1d2bb5a6fbad33a285f60b37553
leaf	features/groups_option_print.npy	<f4	350,89	350	61acd06f7eef3731056dbb57788d98e9e8be17ff4ecf6a0350c6b90806dbc292
leaf	features/groups_stock_nbbo.npy	<f4	28000,65	28000	eb5526e2e4c6723e7c6bb34a33e901d67e25e7a082e7bc1ee3c4919e883bcfbd
leaf	features/groups_stock_print.npy	<f4	900,69	900	9ac6c6960a8bdd59e4ab5a35f96514a9c50e099e5c464b7e80ce137184858b20
leaf	features/jsa_mod.npy	<i4	512,192	512	e8d10439e9f5b38689ddcb4b3ef49d65716cc1cef16a52d7d2c6a25fed07dbc2
leaf	features/jsa_phase.npy	|u1	512,192	512	269d8666572ed30c0ff35caddaabf4f471bb08b9880d06ad526e3673f5f42f96
leaf	features/jsa_slot.npy	<i4	512,192	512	62a508e144e4ce3de20d77a37ee1a0a0d3e30c9e81a14031a189cb080a1fbbdf
leaf	features/jsa_ts_us.npy	<i8	512,192	512	a0c86a25caae86d3b91638409bcf2146d354a554f16ccbeb8711a43242cd326e
leaf	features/keys.npy	<i8	512,4	512	43a01251b0ea6e0763f3702bbd84d3e6f1b38d64153dd050febc3df951dda03f
leaf	features/locclock.npy	<f4	512,32	512	1f699c43964de94a33eeb70f4ed261ca25eb2702ecd63aaf4569c0a48d2d729c
leaf	features/micro_ckpt_option_print.npy	<i4	512,6	512	33f042b142b8871b75eaec9270853cc1ffb77ea4dbfb47ddcd6b889826d6e10d
leaf	features/micro_ckpt_stock_nbbo.npy	<i4	512,6	512	33f042b142b8871b75eaec9270853cc1ffb77ea4dbfb47ddcd6b889826d6e10d
leaf	features/micro_ckpt_stock_print.npy	<i4	512,6	512	33f042b142b8871b75eaec9270853cc1ffb77ea4dbfb47ddcd6b889826d6e10d
leaf	features/micro_phase_option_print.npy	|u1	512,128	512	1741465040703cd62ff2d79d912767b580da05f74191e0981ffb165baa52a3c5
leaf	features/micro_phase_stock_nbbo.npy	|u1	512,128	512	5a9ca5f8d01dd6bc8feb1e724de9bc00eb1510b884ebe850568a107c361d8239
leaf	features/micro_phase_stock_print.npy	|u1	512,128	512	5b1e39c5a4992677fb76d7b462e18278b911d677a51689b457aaf32f22f46b08
